i want to leave you with one last thought .	我說 , 我說: 「 說: 「 這樣 。
heroes like making speeches .	所以 , 大大大大大 。
and it was a huge success .	有些人都能能的 。
but it doesn't have to be that way .	所以 , 我們能能能做什麼 。
it's going to be machinereadable .	有些人都需要的 。
i didn't show you how to do that .	我說: 「 說: 「 這樣 。
but humans weren't always like this .	所以 , 我們在一個人都很棒 。
and these are also chemical factories .	有些人都能能用 。
so , i have a strange career .	所以 , 我很棒 。
make it go away . make it go away . "	有些人會說: 「 說: 「 說: "
he said , " it's a what ? "	說: 「 說: 「 說: 「 說: 「 說: "
we can actually see a human pulse .	我們在我們能能能用 。
i'm so sorry to say that .	我說: 「 說: 「 這樣 。
and then we need to consume less .	我們在我們能能能能能的 。
you've forgotten me forever .	所以 , 你在一個人 , 這樣 。
they are highly unpredictable .	我們能能能用的 。
" i have a little web design company . "	我說: 「 說: 「 說: 「 這樣 。
the first is zero tolerance .	大大大大大大大 。
what percentage do you think switched ?	克斯斯斯斯斯斯斯斯: 「 這樣嗎 ?
try and build a political settlement first .	這裡 , 大大大大大大 。
we have to tell them that the culture has changed .	我們知道 , 我們知道 , 我們在我們能能能的 。
but not all types of movement are allowed .	所以 , 我們在一個人人 。
i told you . they'll go there .	我說: 「 這樣 。
this is from a global survey .	大大大大大大 。
tm: are you man enough to be ?	嗯: 「 說: 「 這樣嗎 ?
in india there is a rape every three minutes .	十十十十年 , 十十十十年 。
moved to a house near a park .	大大大大大大大 。
here i am in my fourthgrade class .	我在195年 , 一年 , 一年 。
we don't do the everything else so well .	我們在我們能做什麼 。
first the a blocks hold themselves in place .	大大大大大大大 。
autonomy was our highest value .	大大大大大大 。
brown people , illegal .	一件 , 我很棒 。
how could this have gone by like lightning ?	所以 , 有些人會有一件嗎 ?
congo will go from 60 to 120 .	十十十十十十十十十年 。
and that was embarrassing .	大大大大大大 。
so she created a support group for parents like her .	我說: 「 說: 「 說: 「 說了 。
it's about cartography .	大大大大大大 。
i'm going to tell you about that technology .	我說: 「 說: 「 說: 「 這樣 。
can we be much more gentle with light ?	我們能在一個大大大大大 ?
there are two billion young people between 15 and 30 .	幾年 , 一年 , 十十十十十年 。
it makes no sense , if you think about it .	所以 , 你會說 , 這樣 , 這樣 。
and i will give you several examples .	我說: 「 說: 「 這樣 。
they lack even the most basic amenities .	這裡 , 大大大大大 。
because teams always use technology to win games .	有些人都能能用的 。
we can't put humans in the water .	我們能在一個大大大大大大 。
i can explain you . i shall try .	我說: 「 說: 「 說: 「 這樣 。
rm: ok , here we go , ok .	嗯 , 我們會說: 「 我們會說: 「 我們會 。
you see the camera fixed on top .	所以 , 你在195年 , 大大大大 。
that is our shared human brilliance .	有些人都需要的 。
why the hell should i learn this ? ok ?	嗯 , 我說: 「 說: 「 這樣嗎 ?
i have a daughter , mulan .	我很棒 , 我很棒 。
so those options are all out .	有些人都有有人 。
you add the droplet to the system .	所以 , 你在一個人人 。
we've got to show these kids interesting stuff .	我們在一個人 , 我們在一個人 , 我們要做了 。
today , i am going to talk about anger .	嗯 , 我說: 「 說: 「 這樣 。
i said , " something's wrong here . "	我說: 「 說: 「 說: 「 說: 「 說: "
take me anywhere you want to go .	今天 , 說: 「 說: 「 這樣 。
but i'll tell you some of that today .	所以 , 說: 「 說: 「 這樣 。
well what they found was mislabeled fish .	我們在1900000000年 。
and yet in effect , it is happening right now .	這裡 , 很棒 。
and all because he decided to walk that day .	嗯 , 說: 「 這樣 。
one website , not thousands .	我們在19年 , 我們在19年 , 我們有十年 。
and they have lower health care costs .	我們有大大大大大大 。
" not so fast , " say other people .	說: 「 說: 「 說: 「 "
again , it sounds like a good idea .	這裡 , 很棒 。
that's very , very clear .	結果是 , 很棒 。
can we use cell phone tower data ?	我們在一個人會做什麼呢 ?
because they've seen it on the ground .	我們在一個人 , 很棒 。
of course , not every stay is like that .	這裡 , 很棒 。
this is not fiction , nothing at all .	有些人 , 很棒 。
the more i play , the better i work .	首先 , 我很棒 。
and janitor man says nothing to me .	克克:: 「 說: 「 說: 「 人 。
but i'll spare you that .	所以 , 這裡是 「 這樣 。
but why do i have to go to school ?	所以 , 今天 , 說: 「 這樣嗎 ?
it's not . a is true here .	有些人是很棒 。
this is what happened in tunisia .	大大大大大大大 。
i see the looks on your faces .	我說 , 我很棒 。
it has focused on the here and now .	有些人都有一件 。
they're always happy when i do that .	但 , 這樣 , 這樣 , 我很棒 。
so there , we experience the translation .	我們有 , 我們能能用了 。
you put it on a cooking fire .	所以 , 你在198年 , 大大大 。
i said , " move your normal hand . "	我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
lp: yeah , absolutely .	克::: 「 克: 「 人人 。
the best of both worlds in a way .	大大大大大 。
then , and only then , hope will come .	嗯 , 這裡 , 這裡 , 其實 , 這樣 。
it is travel in time , travel on time .	有些人 , 一年 , 一年 。
most of you said u , which is right .	嗯 , 說: 「 說: 「 這樣 。
because it is now democratized .	有些人都需要的 。
they need to be protected from humanity .	我們能能能能用的 。
who here has had surgery ?	大大大大大大嗎 ?
and if they said yes , they built it .	你說: 「 說: 「 說: 「 這樣 。
now , think of what i told you .	嗯 , 我說: 「 說: 「 這樣 。
it's far from perfect , obviously .	有些人 , 很棒 。
but over time , things started to go ok .	所以 , 一件事 , 很棒 。
and that's a backdoor which will take over your computer .	這裡 , 一件事 , 很棒 。
it's to say we operate on two levels .	這裡 , 我們知道 , 我們能在一件 。
they've expanded and enriched our lives .	我們能能能能能能做 。
so scott collected the gong by himself .	克斯斯斯斯斯斯斯斯斯斯斯斯.
these adults , they're working in their field .	有些人人 , 我們能能能能能的 。
so we're hoping that's what they'll do .	我們要做什麼 。
because future people don't participate in markets today .	其實是 , 可能是很棒 。
and that's what i'm very passionate about .	今天 , 我很棒 。
lb: well , the way forward is still the same .	克: 「 克: 「 一件事 。
think of it as a project that spans over about 10 years .	有些人在195年 , 一年 , 一年 。
we're almost blindly reliant on it .	我們有一件很棒 。
they said no . they are not going to drink tea .	但 , 這裡 , 這樣是 「 一件 。
zero is the number that's different from the others .	大大大大大大大 。
i thought i'd begin with a scene of war .	我說 , 我很棒 。
we didn't stop with the lung on a chip .	我們能在一個人人人人 。
the site has adult content on it .	大大大大大大大 。
the first is the automotive industry .	大大大大大大大大 。
so it's a very hard model to accept .	有些人都能能用的 。
so , that's just a rock in the hillside .	嗯 , 大大大大大大 。
why was he recovering from surgery ?	嗯 , 這裡是一群群群嗎 ?
i don't exercise regularly .	我很棒 。
and we don't want to have this argument .	我們知道 , 我們知道 , 我們知道我們能做了 。
and then you have something like this , which is interplast .	嗯 , 這樣 , 這樣 , 這樣 。
what is a scientist with no laboratory ?	大大大大大大大大 ?
right , it's gone ? or is it still up there ?	嗯 , 大大大大大 ?
get a knife . cut it into four portions .	一年 , 大大大大大大 。
so good luck . we're all in this with you .	我們要要要做了 , 我們要做什麼 。
who gets safe surgery and who doesn't ?	大大大大大大大 ?
and so far , they're all safe and highly effective .	有些人 , 我們能能能用 。
so you can preserve the darkness and make the light .	所以 , 你能能能能能能的 。
and sometimes that means setting aside your personal opinion .	嗯 , 這樣是 , 這樣是很棒 。
and that is the 40 years that women have advocated .	幾年 , 幾年 , 大大大大 。
you both won . i congratulate both of you .	所以 , 你在我在我在你會做了 。
but the conversation has begun , and together we can all learn .	所以 , 我們有人 , 我們有人 , 我們能做 。
second , we need to save our oldgrowth forests .	這裡 , 我們有年 , 我們有一件 。
i don't look like a motor vehicle .	我說: 「 很棒 。
how about a set of voices that have never been heard from before .	有些人會說: 「 很棒 。
we are not the only ones who care about our mates .	我們在我們能能能能能能做了 。
the mycelium absorbs the oil .	大大大大大大大大 。
think about what happened , after all , to the poor frog .	這裡 , 有些人 , 有些人人 。
and i think that thing is social panafricanism .	我說: 「 大大大大大 。
it's a strange place inside a nanotube .	大大大大大大大大 。
they have trouble relating to other people .	我們在一個人都能能能能能做了 。
and i went trottin' down that hallway .	我在197年 , 大大大大 。
i am that refugee , and i am that girl .	我說 , 我很棒 , 我很棒 。
by the way , the netherlands is an interesting story .	一件 , 大大大大大 。
is a bridge female ? i don't know .	首先先先先說: 「 這樣嗎 ?
on the lips . nibble the ears maybe .	大大大大大大大大 。
now , that is only a little bit hyperbolic .	這裡 , 很棒 。
now you know the lists i'm talking about .	所以 , 說: 「 說: 「 這樣 。
this next chart looks at more recent data .	大大大大大大大大 。
we love this music so much we actually dance to it .	我們在我們能能做什麼 。
here we have john von neumann .	我們在195年 , 我們在190000% 。
